"photo.code","site","origin","month","year","area.cm2","num.frag","mort.","mort.parc","perd","blanq","structure","structure_fixed","face","data_entry_person","date"
"DSCN8489","Playa Blanca","Matapalo","1","2021",51.063,6,0,0,0,0,"8","8","4","Digitador_11",2021-01-01
"DSCN8490","Playa Blanca","Matapalo","1","2021",55.823,6,0,0,0,0,"8","8","5","Digitador_11",2021-01-01
"DSCN8491","Playa Blanca","Matapalo","1","2021",28.854,5,0,0,0,3,"8","8","6","Digitador_11",2021-01-01
"DSCN8492","Playa Blanca","Matapalo","1","2021",141.354,13,1,0,0,5,"8","8","7","Digitador_11",2021-01-01
"DSCN8494","Playa Blanca","Matapalo","1","2021",28.405,5,0,0,0,0,"9","9","1","Digitador_11",2021-01-01
"DSCN8495","Playa Blanca","Matapalo","1","2021",31.657,7,0,0,0,0,"9","9","2","Digitador_11",2021-01-01
"DSCN8496","Playa Blanca","Matapalo","1","2021",30.95,5,0,0,0,1,"9","9","3","Digitador_11",2021-01-01
"DSCN8498","Playa Blanca","Matapalo","1","2021",30.321,5,0,0,0,0,"9","9","4","Digitador_11",2021-01-01
"DSCN8499","Playa Blanca","Matapalo","1","2021",47.849,7,0,0,0,3,"9","9","5","Digitador_11",2021-01-01
"DSCN8500","Playa Blanca","Matapalo","1","2021",51.424,7,0,0,0,0,"9","9","6","Digitador_11",2021-01-01
"DSCN8501","Playa Blanca","Matapalo","1","2021",100.866,15,0,0,0,2,"9","9","7","Digitador_11",2021-01-01
"DSCN8503","Playa Blanca","Matapalo","1","2021",32.196,7,0,0,1,2,"10","10","1","Digitador_11",2021-01-01
"DSCN8504","Playa Blanca","Matapalo","1","2021",19.53,5,0,0,0,1,"10","10","2","Digitador_11",2021-01-01
"DSCN8505","Playa Blanca","Matapalo","1","2021",25.123,6,0,1,0,2,"10","10","3","Digitador_11",2021-01-01
"DSCN8506","Playa Blanca","Matapalo","1","2021",31.5,6,0,0,0,0,"10","10","4","Digitador_11",2021-01-01
"DSCN8507","Playa Blanca","Matapalo","1","2021",27.126,5,0,0,1,0,"10","10","5","Digitador_11",2021-01-01
"DSCN8508","Playa Blanca","Matapalo","1","2021",31.143,7,1,0,0,0,"10","10","6","Digitador_11",2021-01-01
"DSCN8509","Playa Blanca","Matapalo","1","2021",111.391,17,0,1,0,2,"10","10","7","Digitador_11",2021-01-01
"DSCN9148","Playa Blanca","Matapalo","2","2021",101.814,6,0,0,0,4,"6","6","1","Digitador_11",2021-02-01
"DSCN9149","Playa Blanca","Matapalo","2","2021",61.433,7,0,0,0,1,"6","6","2","Digitador_11",2021-02-01
"DSCN9150","Playa Blanca","Matapalo","2","2021",91.199,6,0,0,0,2,"6","6","3","Digitador_11",2021-02-01
"DSCN9151","Playa Blanca","Matapalo","2","2021",105.534,6,0,0,0,1,"6","6","4","Digitador_11",2021-02-01
"DSCN9152","Playa Blanca","Matapalo","2","2021",77.603,6,0,1,0,3,"6","6","5","Digitador_11",2021-02-01
"DSCN9153","Playa Blanca","Matapalo","2","2021",60.512,5,0,0,0,3,"6","6","6","Digitador_11",2021-02-01
"DSCN9154","Playa Blanca","Matapalo","2","2021",212.117,12,0,0,0,2,"6","6","7","Digitador_11",2021-02-01
"DSCN9141","Playa Blanca","Matapalo","2","2021",138.409,5,0,0,0,0,"7","7","1","Digitador_11",2021-02-01
"DSCN9142","Playa Blanca","Matapalo","2","2021",63.129,5,0,0,0,2,"7","7","2","Digitador_11",2021-02-01
"DSCN9143","Playa Blanca","Matapalo","2","2021",55.676,4,0,0,0,0,"7","7","3","Digitador_11",2021-02-01
"DSCN9144","Playa Blanca","Matapalo","2","2021",51.762,6,0,0,0,0,"7","7","4","Digitador_11",2021-02-01
"DSCN9145","Playa Blanca","Matapalo","2","2021",70.977,5,0,0,1,2,"7","7","5","Digitador_11",2021-02-01
"DSCN9146","Playa Blanca","Matapalo","2","2021",135.84,5,0,0,0,1,"7","7","6","Digitador_11",2021-02-01
"DSCN9147","Playa Blanca","Matapalo","2","2021",314.711,13,0,0,0,5,"7","7","7","Digitador_11",2021-02-01
"DSCN9134","Playa Blanca","Matapalo","2","2021",55.176,6,0,1,0,1,"8","8","1","Digitador_11",2021-02-01
"DSCN9135","Playa Blanca","Matapalo","2","2021",68.724,6,0,0,0,0,"8","8","2","Digitador_11",2021-02-01
"DSCN9136","Playa Blanca","Matapalo","2","2021",49.432,5,0,0,0,3,"8","8","3","Digitador_11",2021-02-01
"DSCN9137","Playa Blanca","Matapalo","2","2021",81.966,6,0,0,0,2,"8","8","4","Digitador_11",2021-02-01
"DSCN9138","Playa Blanca","Matapalo","2","2021",85.33,6,0,0,0,2,"8","8","5","Digitador_11",2021-02-01
"DSCN9139","Playa Blanca","Matapalo","2","2021",48.235,5,0,0,0,3,"8","8","6","Digitador_11",2021-02-01
"DSCN9140","Playa Blanca","Matapalo","2","2021",219.777,13,0,0,1,6,"8","8","7","Digitador_11",2021-02-01
"DSCN9112","Playa Blanca","Matapalo","2","2021",46.025,5,0,0,0,1,"9","9","1","Digitador_11",2021-02-01
"DSCN9113","Playa Blanca","Matapalo","2","2021",54.259,7,0,0,0,0,"9","9","2","Digitador_11",2021-02-01
"DSCN9114","Playa Blanca","Matapalo","2","2021",48.164,5,0,0,0,3,"9","9","3","Digitador_11",2021-02-01
"DSCN9115","Playa Blanca","Matapalo","2","2021",40.413,5,0,1,0,4,"9","9","4","Digitador_11",2021-02-01
"DSCN9116","Playa Blanca","Matapalo","2","2021",59.299,7,0,0,0,4,"9","9","5","Digitador_11",2021-02-01
"DSCN9117","Playa Blanca","Matapalo","2","2021",60.964,7,0,0,0,2,"9","9","6","Digitador_11",2021-02-01
"DSCN9118","Playa Blanca","Matapalo","2","2021",152.58,17,0,0,0,10,"9","9","7","Digitador_11",2021-02-01
"DSCN9119","Playa Blanca","Matapalo","2","2021",49.101,7,0,0,0,5,"10","10","1","Digitador_11",2021-02-01
"DSCN9120","Playa Blanca","Matapalo","2","2021",29.802,5,0,0,0,4,"10","10","2","Digitador_11",2021-02-01
"DSCN9121","Playa Blanca","Matapalo","2","2021",33.859,6,0,0,0,2,"10","10","3","Digitador_11",2021-02-01
"DSCN9122","Playa Blanca","Matapalo","2","2021",45.601,6,0,0,0,0,"10","10","4","Digitador_11",2021-02-01
"DSCN9123","Playa Blanca","Matapalo","2","2021",50.091,5,0,0,0,2,"10","10","5","Digitador_11",2021-02-01
"DSCN9124","Playa Blanca","Matapalo","2","2021",42.875,6,1,0,0,3,"10","10","6","Digitador_11",2021-02-01
"DSCN9125","Playa Blanca","Matapalo","2","2021",136.565,18,0,0,1,7,"10","10","7","Digitador_11",2021-02-01
"DSCN0423","Playa Blanca","Matapalo","3","2021",118.622,6,0,1,0,0,"6","6","1","Digitador_11",2021-03-01
"DSCN0424","Playa Blanca","Matapalo","3","2021",71.497,7,0,0,0,1,"6","6","2","Digitador_11",2021-03-01
"DSCN0425","Playa Blanca","Matapalo","3","2021",122.282,6,0,0,0,2,"6","6","3","Digitador_11",2021-03-01
"DSCN0426","Playa Blanca","Matapalo","3","2021",127.594,6,0,0,0,1,"6","6","4","Digitador_11",2021-03-01
"DSCN0427","Playa Blanca","Matapalo","3","2021",102.036,6,0,0,0,3,"6","6","5","Digitador_11",2021-03-01
"DSCN0428","Playa Blanca","Matapalo","3","2021",78.479,5,0,0,0,2,"6","6","6","Digitador_11",2021-03-01
"DSCN0429","Playa Blanca","Matapalo","3","2021",268.183,13,2,0,0,3,"6","6","7","Digitador_11",2021-03-01
"DSCN0430","Playa Blanca","Matapalo","3","2021",169.445,5,0,0,0,0,"7","7","1","Digitador_11",2021-03-01
"DSCN0431","Playa Blanca","Matapalo","3","2021",100.99,5,0,0,0,1,"7","7","2","Digitador_11",2021-03-01
"DSCN0432","Playa Blanca","Matapalo","3","2021",76.987,4,0,0,1,0,"7","7","3","Digitador_11",2021-03-01
"DSCN0433","Playa Blanca","Matapalo","3","2021",57.735,6,0,0,0,0,"7","7","4","Digitador_11",2021-03-01
"DSCN0434","Playa Blanca","Matapalo","3","2021",79.561,4,0,0,0,0,"7","7","5","Digitador_11",2021-03-01
"DSCN0435","Playa Blanca","Matapalo","3","2021",171.069,5,0,0,0,0,"7","7","6","Digitador_11",2021-03-01
"DSCN0436","Playa Blanca","Matapalo","3","2021",406.062,15,0,0,0,1,"7","7","7","Digitador_11",2021-03-01
"DSCN0437","Playa Blanca","Matapalo","3","2021",55.207,5,1,0,0,0,"8","8","1","Digitador_11",2021-03-01
"DSCN0438","Playa Blanca","Matapalo","3","2021",83.722,6,0,0,0,0,"8","8","2","Digitador_11",2021-03-01
"DSCN0439","Playa Blanca","Matapalo","3","2021",97.385,5,0,0,0,1,"8","8","3","Digitador_11",2021-03-01
"DSCN0440","Playa Blanca","Matapalo","3","2021",121.339,6,0,0,0,0,"8","8","4","Digitador_11",2021-03-01
"DSCN0441","Playa Blanca","Matapalo","3","2021",104.231,6,0,0,0,2,"8","8","5","Digitador_11",2021-03-01
"DSCN0442","Playa Blanca","Matapalo","3","2021",52.92,5,0,0,1,2,"8","8","6","Digitador_11",2021-03-01
"DSCN0443","Playa Blanca","Matapalo","3","2021",241.494,13,0,0,1,6,"8","8","7","Digitador_11",2021-03-01
"DSCN0416","Playa Blanca","Matapalo","3","2021",58.609,5,0,0,0,1,"9","9","1","Digitador_11",2021-03-01
"DSCN0417","Playa Blanca","Matapalo","3","2021",70.258,7,0,0,0,0,"9","9","2","Digitador_11",2021-03-01
"DSCN0418","Playa Blanca","Matapalo","3","2021",54.15,5,0,0,1,2,"9","9","3","Digitador_11",2021-03-01
"DSCN0419","Playa Blanca","Matapalo","3","2021",51.808,5,0,0,0,0,"9","9","4","Digitador_11",2021-03-01
"DSCN0420","Playa Blanca","Matapalo","3","2021",74.105,7,0,0,0,4,"9","9","5","Digitador_11",2021-03-01
"DSCN0421","Playa Blanca","Matapalo","3","2021",71.938,7,0,0,0,0,"9","9","6","Digitador_11",2021-03-01
"DSCN0422","Playa Blanca","Matapalo","3","2021",190.816,17,0,0,0,5,"9","9","7","Digitador_11",2021-03-01
"DSCN0409","Playa Blanca","Matapalo","3","2021",54.799,7,0,0,1,1,"10","10","1","Digitador_11",2021-03-01
"DSCN0410","Playa Blanca","Matapalo","3","2021",31.985,5,0,1,0,2,"10","10","2","Digitador_11",2021-03-01
"DSCN0411","Playa Blanca","Matapalo","3","2021",47.278,6,0,2,0,0,"10","10","3","Digitador_11",2021-03-01
"DSCN0412","Playa Blanca","Matapalo","3","2021",67.103,6,0,0,0,0,"10","10","4","Digitador_11",2021-03-01
"DSCN0413","Playa Blanca","Matapalo","3","2021",62.706,5,0,0,1,0,"10","10","5","Digitador_11",2021-03-01
"DSCN0414","Playa Blanca","Matapalo","3","2021",45.603,6,1,0,0,1,"10","10","6","Digitador_11",2021-03-01
"DSCN0415","Playa Blanca","Matapalo","3","2021",169.992,16,0,0,2,2,"10","10","7","Digitador_11",2021-03-01
"DSCN0804","Playa Blanca","Matapalo","4","2021",126.088,6,0,0,0,1,"6","6","1","Digitador_11",2021-04-01
"DSCN0805","Playa Blanca","Matapalo","4","2021",93.876,8,0,0,0,2,"6","6","2","Digitador_11",2021-04-01
"DSCN0806","Playa Blanca","Matapalo","4","2021",106.61,6,0,0,0,0,"6","6","3","Digitador_11",2021-04-01
"DSCN0807","Playa Blanca","Matapalo","4","2021",133.441,6,0,0,0,0,"6","6","4","Digitador_11",2021-04-01
"DSCN0808","Playa Blanca","Matapalo","4","2021",111.616,6,0,1,0,1,"6","6","5","Digitador_11",2021-04-01
"DSCN0809","Playa Blanca","Matapalo","4","2021",89.621,5,0,0,1,0,"6","6","6","Digitador_11",2021-04-01
"DSCN0810","Playa Blanca","Matapalo","4","2021",304.902,12,1,0,0,2,"6","6","7","Digitador_11",2021-04-01
"DSCN0796","Playa Blanca","Matapalo","4","2021",142.277,5,0,0,0,0,"7","7","1","Digitador_11",2021-04-01
"DSCN0797","Playa Blanca","Matapalo","4","2021",96.994,5,0,0,0,0,"7","7","2","Digitador_11",2021-04-01
"DSCN0798","Playa Blanca","Matapalo","4","2021",76.825,4,0,1,0,0,"7","7","3","Digitador_11",2021-04-01
"DSCN0799","Playa Blanca","Matapalo","4","2021",63.8,6,1,0,0,1,"7","7","4","Digitador_11",2021-04-01
"DSCN0800","Playa Blanca","Matapalo","4","2021",69.672,4,1,0,0,0,"7","7","5","Digitador_11",2021-04-01
"DSCN0801","Playa Blanca","Matapalo","4","2021",156.893,5,0,0,1,0,"7","7","6","Digitador_11",2021-04-01
"DSCN0802","Playa Blanca","Matapalo","4","2021",305.888,13,0,1,0,0,"7","7","7","Digitador_11",2021-04-01
"DSCN0788","Playa Blanca","Matapalo","4","2021",69.481,5,1,1,1,0,"8","8","1","Digitador_11",2021-04-01
"DSCN0789","Playa Blanca","Matapalo","4","2021",95.894,6,1,0,1,0,"8","8","2","Digitador_11",2021-04-01
"DSCN0790","Playa Blanca","Matapalo","4","2021",105.264,5,0,0,0,0,"8","8","3","Digitador_11",2021-04-01
"DSCN0791","Playa Blanca","Matapalo","4","2021",139.595,6,0,1,0,0,"8","8","4","Digitador_11",2021-04-01
"DSCN0792","Playa Blanca","Matapalo","4","2021",106.224,6,0,0,0,0,"8","8","5","Digitador_11",2021-04-01
"DSCN0793","Playa Blanca","Matapalo","4","2021",64.084,5,0,0,1,0,"8","8","6","Digitador_11",2021-04-01
"DSCN0794","Playa Blanca","Matapalo","4","2021",351.914,13,0,1,1,6,"8","8","7","Digitador_11",2021-04-01
"DSCN0764","Playa Blanca","Matapalo","4","2021",66.458,5,0,0,0,0,"9","9","1","Digitador_11",2021-04-01
"DSCN0765","Playa Blanca","Matapalo","4","2021",78.997,7,0,0,0,0,"9","9","2","Digitador_11",2021-04-01
"DSCN0766","Playa Blanca","Matapalo","4","2021",67.55,5,0,0,0,3,"9","9","3","Digitador_11",2021-04-01
"DSCN0767","Playa Blanca","Matapalo","4","2021",63.722,5,0,2,0,0,"9","9","4","Digitador_11",2021-04-01
"DSCN0768","Playa Blanca","Matapalo","4","2021",99.706,7,0,1,0,0,"9","9","5","Digitador_11",2021-04-01
"DSCN0769","Playa Blanca","Matapalo","4","2021",103.482,7,0,2,0,0,"9","9","6","Digitador_11",2021-04-01
"DSCN0770","Playa Blanca","Matapalo","4","2021",256.765,17,0,1,0,12,"9","9","7","Digitador_11",2021-04-01
"DSCN0772","Playa Blanca","Matapalo","4","2021",66.536,7,0,0,0,0,"10","10","1","Digitador_11",2021-04-01
"DSCN0773","Playa Blanca","Matapalo","4","2021",31.851,4,0,1,1,0,"10","10","2","Digitador_11",2021-04-01
"DSCN0774","Playa Blanca","Matapalo","4","2021",43.103,4,1,0,0,0,"10","10","3","Digitador_11",2021-04-01
"DSCN0775","Playa Blanca","Matapalo","4","2021",64.698,5,1,1,0,0,"10","10","4","Digitador_11",2021-04-01
"DSCN0776","Playa Blanca","Matapalo","4","2021",74.059,5,0,0,0,0,"10","10","5","Digitador_11",2021-04-01
"DSCN0777","Playa Blanca","Matapalo","4","2021",44.455,6,1,1,0,10,"10","10","6","Digitador_11",2021-04-01
"DSCN0778","Playa Blanca","Matapalo","4","2021",223.456,15,0,0,1,1,"10","10","7","Digitador_11",2021-04-01
"DSCN1348","Playa Blanca","Matapalo","5","2021",170.797,6,0,1,0,0,"6","6","1","Digitador_11",2021-05-01
"DSCN1349","Playa Blanca","Matapalo","5","2021",121.591,7,0,0,0,2,"6","6","2","Digitador_11",2021-05-01
"DSCN1350","Playa Blanca","Matapalo","5","2021",140.041,6,0,0,1,3,"6","6","3","Digitador_11",2021-05-01
"DSCN1351","Playa Blanca","Matapalo","5","2021",173.654,6,0,0,1,1,"6","6","4","Digitador_11",2021-05-01
"DSCN1352","Playa Blanca","Matapalo","5","2021",150.904,6,0,0,0,2,"6","6","5","Digitador_11",2021-05-01
"DSCN1353","Playa Blanca","Matapalo","5","2021",105.117,5,0,0,2,0,"6","6","6","Digitador_11",2021-05-01
"DSCN1354","Playa Blanca","Matapalo","5","2021",381.612,11,0,0,1,3,"6","6","7","Digitador_11",2021-05-01
"DSCN1356","Playa Blanca","Matapalo","5","2021",201.141,5,0,0,0,1,"7","7","1","Digitador_11",2021-05-01
"DSCN1357","Playa Blanca","Matapalo","5","2021",147.376,5,0,0,1,3,"7","7","2","Digitador_11",2021-05-01
"DSCN1358","Playa Blanca","Matapalo","5","2021",107.831,4,0,0,1,0,"7","7","3","Digitador_11",2021-05-01
"DSCN1359","Playa Blanca","Matapalo","5","2021",96.575,6,0,0,0,0,"7","7","4","Digitador_11",2021-05-01
"DSCN1360","Playa Blanca","Matapalo","5","2021",117.517,5,0,1,1,0,"7","7","5","Digitador_11",2021-05-01
"DSCN1361","Playa Blanca","Matapalo","5","2021",181.97,5,0,0,1,0,"7","7","6","Digitador_11",2021-05-01
"DSCN1362","Playa Blanca","Matapalo","5","2021",610.018,14,0,0,0,0,"7","7","7","Digitador_11",2021-05-01
"DSCN1367","Playa Blanca","Matapalo","5","2021",84.204,5,0,0,1,0,"8","8","1","Digitador_11",2021-05-01
"DSCN1368","Playa Blanca","Matapalo","5","2021",101.162,6,0,0,0,1,"8","8","2","Digitador_11",2021-05-01
"DSCN1369","Playa Blanca","Matapalo","5","2021",120.207,6,0,0,1,0,"8","8","3","Digitador_11",2021-05-01
"DSCN1370","Playa Blanca","Matapalo","5","2021",186.961,6,0,0,1,0,"8","8","4","Digitador_11",2021-05-01
"DSCN1371","Playa Blanca","Matapalo","5","2021",153.669,6,0,0,0,0,"8","8","5","Digitador_11",2021-05-01
"DSCN1372","Playa Blanca","Matapalo","5","2021",83.64,5,0,0,5,0,"8","8","6","Digitador_11",2021-05-01
"DSCN1373","Playa Blanca","Matapalo","5","2021",466.051,13,0,0,0,3,"8","8","7","Digitador_11",2021-05-01
"DSCN1375","Playa Blanca","Matapalo","5","2021",109.014,5,0,0,0,0,"9","9","1","Digitador_11",2021-05-01
"DSCN1376","Playa Blanca","Matapalo","5","2021",126.009,7,1,1,0,0,"9","9","2","Digitador_11",2021-05-01
"DSCN1377","Playa Blanca","Matapalo","5","2021",92.81,5,0,0,1,3,"9","9","3","Digitador_11",2021-05-01
"DSCN1378","Playa Blanca","Matapalo","5","2021",91.313,5,0,0,0,3,"9","9","4","Digitador_11",2021-05-01
"DSCN1379","Playa Blanca","Matapalo","5","2021",125.679,7,0,0,0,1,"9","9","5","Digitador_11",2021-05-01
"DSCN1380","Playa Blanca","Matapalo","5","2021",149.464,7,0,1,0,0,"9","9","6","Digitador_11",2021-05-01
"DSCN1381","Playa Blanca","Matapalo","5","2021",382.945,17,0,1,0,2,"9","9","7","Digitador_11",2021-05-01
"DSCN1443","Playa Blanca","Matapalo","5","2021",100.863,6,0,0,2,2,"10","10","1","Digitador_11",2021-05-01
"DSCN1444","Playa Blanca","Matapalo","5","2021",43.468,4,0,1,1,0,"10","10","2","Digitador_11",2021-05-01
"DSCN1445","Playa Blanca","Matapalo","5","2021",65.755,5,1,0,0,0,"10","10","3","Digitador_11",2021-05-01
"DSCN1446","Playa Blanca","Matapalo","5","2021",80.263,5,1,0,0,0,"10","10","4","Digitador_11",2021-05-01
"DSCN1447","Playa Blanca","Matapalo","5","2021",102.714,5,0,1,0,1,"10","10","5","Digitador_11",2021-05-01
"DSCN1448","Playa Blanca","Matapalo","5","2021",62.149,6,1,1,0,0,"10","10","6","Digitador_11",2021-05-01
"DSCN1449","Playa Blanca","Matapalo","5","2021",299.289,15,0,0,1,2,"10","10","7","Digitador_11",2021-05-01
"5033300","Playa Blanca","Matapalo","6","2021",224.574,6,0,0,0,0,"6","6","1","Digitador_11",2021-06-01
"5034300","Playa Blanca","Matapalo","6","2021",190.277,7,0,0,0,1,"6","6","2","Digitador_11",2021-06-01
"5034900","Playa Blanca","Matapalo","6","2021",216.547,6,0,0,0,0,"6","6","3","Digitador_11",2021-06-01
"5035800","Playa Blanca","Matapalo","6","2021",268.834,5,0,0,1,0,"6","6","4","Digitador_11",2021-06-01
"5040500","Playa Blanca","Matapalo","6","2021",162.814,6,0,0,0,2,"6","6","5","Digitador_11",2021-06-01
"5041500","Playa Blanca","Matapalo","6","2021",433.365,13,0,2,0,0,"6","6","7","Digitador_11",2021-06-01
"5044300","Playa Blanca","Matapalo","6","2021",168.815,5,0,0,0,0,"7","7","1","Digitador_11",2021-06-01
"5045500","Playa Blanca","Matapalo","6","2021",170.875,5,0,0,0,0,"7","7","2","Digitador_11",2021-06-01
"5051300","Playa Blanca","Matapalo","6","2021",146.972,4,0,0,0,0,"7","7","3","Digitador_11",2021-06-01
"5053500","Playa Blanca","Matapalo","6","2021",113.61,6,0,1,0,0,"7","7","4","Digitador_11",2021-06-01
"5055600","Playa Blanca","Matapalo","6","2021",134.281,4,1,0,0,0,"7","7","5","Digitador_11",2021-06-01
"5060500","Playa Blanca","Matapalo","6","2021",235.059,5,0,0,0,0,"7","7","6","Digitador_11",2021-06-01
"5061700","Playa Blanca","Matapalo","6","2021",534.59,13,1,0,0,1,"7","7","7","Digitador_11",2021-06-01
"5064200","Playa Blanca","Matapalo","6","2021",123.422,5,0,0,1,0,"8","8","1","Digitador_11",2021-06-01
"5065100","Playa Blanca","Matapalo","6","2021",158.637,6,0,0,0,0,"8","8","2","Digitador_11",2021-06-01
"5065900","Playa Blanca","Matapalo","6","2021",213.18,5,0,0,0,0,"8","8","3","Digitador_11",2021-06-01
"5071000","Playa Blanca","Matapalo","6","2021",243.028,6,0,0,0,0,"8","8","4","Digitador_11",2021-06-01
"5071900","Playa Blanca","Matapalo","6","2021",215.558,6,0,0,0,0,"8","8","5","Digitador_11",2021-06-01
"5072800","Playa Blanca","Matapalo","6","2021",135.975,5,0,0,0,0,"8","8","6","Digitador_11",2021-06-01
"5073700","Playa Blanca","Matapalo","6","2021",517.945,13,0,0,1,0,"8","8","7","Digitador_11",2021-06-01
"5080200","Playa Blanca","Matapalo","6","2021",112.925,5,0,0,0,0,"9","9","1","Digitador_11",2021-06-01
"5081200","Playa Blanca","Matapalo","6","2021",158.09,7,0,0,0,0,"9","9","2","Digitador_11",2021-06-01
"5082000","Playa Blanca","Matapalo","6","2021",149.59,5,0,0,0,0,"9","9","3","Digitador_11",2021-06-01
"5083000","Playa Blanca","Matapalo","6","2021",143.292,5,0,0,0,1,"9","9","4","Digitador_11",2021-06-01
"5084000","Playa Blanca","Matapalo","6","2021",172.086,7,0,0,0,0,"9","9","5","Digitador_11",2021-06-01
"5085400","Playa Blanca","Matapalo","6","2021",183.751,6,0,0,0,0,"9","9","6","Digitador_11",2021-06-01
"5090400","Playa Blanca","Matapalo","6","2021",487.391,17,0,0,0,0,"9","9","7","Digitador_11",2021-06-01
"5092600","Playa Blanca","Matapalo","6","2021",144.263,6,0,0,0,0,"10","10","1","Digitador_11",2021-06-01
"5093400","Playa Blanca","Matapalo","6","2021",53.955,3,1,1,0,0,"10","10","2","Digitador_11",2021-06-01
"5094200","Playa Blanca","Matapalo","6","2021",91.857,4,0,0,0,1,"10","10","3","Digitador_11",2021-06-01
"5095000","Playa Blanca","Matapalo","6","2021",105.53,4,1,0,0,0,"10","10","4","Digitador_11",2021-06-01
"5100000","Playa Blanca","Matapalo","6","2021",141.161,5,0,0,0,0,"10","10","5","Digitador_11",2021-06-01
"5100800","Playa Blanca","Matapalo","6","2021",90.765,5,1,0,0,0,"10","10","6","Digitador_11",2021-06-01
"5101700","Playa Blanca","Matapalo","6","2021",475.77,15,0,0,1,0,"10","10","7","Digitador_11",2021-06-01
"DSCN8015","Playa Blanca","Matapalo","7","2021",219.396,6,0,0,0,0,"6","6","1","Digitador_11",2021-07-01
"DSCN8016","Playa Blanca","Matapalo","7","2021",167.171,7,0,0,1,1,"6","6","2","Digitador_11",2021-07-01
"DSCN8017","Playa Blanca","Matapalo","7","2021",182.044,6,0,1,2,2,"6","6","3","Digitador_11",2021-07-01
"DSCN8018","Playa Blanca","Matapalo","7","2021",442.601,6,0,0,0,0,"6","6","4","Digitador_11",2021-07-01
"DSCN8019","Playa Blanca","Matapalo","7","2021",163.437,6,0,1,0,2,"6","6","5","Digitador_11",2021-07-01
"DSCN8020","Playa Blanca","Matapalo","7","2021",165.65,5,0,0,1,0,"6","6","6","Digitador_11",2021-07-01
"DSCN8021","Playa Blanca","Matapalo","7","2021",479.871,13,0,2,2,1,"6","6","7","Digitador_11",2021-07-01
"DSCN8023","Playa Blanca","Matapalo","7","2021",210.968,4,0,0,0,0,"7","7","1","Digitador_11",2021-07-01
"DSCN8024","Playa Blanca","Matapalo","7","2021",190.622,4,0,0,1,1,"7","7","2","Digitador_11",2021-07-01
"DSCN8025","Playa Blanca","Matapalo","7","2021",144.277,4,0,0,0,1,"7","7","3","Digitador_11",2021-07-01
"DSCN8026","Playa Blanca","Matapalo","7","2021",158.483,6,0,2,0,1,"7","7","4","Digitador_11",2021-07-01
"DSCN8027","Playa Blanca","Matapalo","7","2021",142.202,4,0,1,2,2,"7","7","5","Digitador_11",2021-07-01
"DSCN8028","Playa Blanca","Matapalo","7","2021",191.746,5,0,0,0,0,"7","7","6","Digitador_11",2021-07-01
"DSCN8029","Playa Blanca","Matapalo","7","2021",548.507,13,0,0,0,1,"7","7","7","Digitador_11",2021-07-01
"DSCN8031","Playa Blanca","Matapalo","7","2021",145.962,5,0,0,0,0,"8","8","1","Digitador_11",2021-07-01
"DSCN8032","Playa Blanca","Matapalo","7","2021",144.71,6,0,0,0,1,"8","8","2","Digitador_11",2021-07-01
"DSCN8033","Playa Blanca","Matapalo","7","2021",245.356,5,0,0,0,0,"8","8","3","Digitador_11",2021-07-01
"DSCN8034","Playa Blanca","Matapalo","7","2021",244.127,6,0,0,0,0,"8","8","4","Digitador_11",2021-07-01
"DSCN8035","Playa Blanca","Matapalo","7","2021",195.264,6,0,0,0,1,"8","8","5","Digitador_11",2021-07-01
"DSCN8036","Playa Blanca","Matapalo","7","2021",127.016,5,0,0,2,0,"8","8","6","Digitador_11",2021-07-01
"DSCN8037","Playa Blanca","Matapalo","7","2021",496.625,13,0,1,1,0,"8","8","7","Digitador_11",2021-07-01
"DSCN8136","Playa Blanca","Matapalo","7","2021",142.557,5,0,0,0,0,"9","9","1","Digitador_11",2021-07-01
